budget_id,budget_month,account_code,cost_centre_code,product_code,entity_code,region_code,budget_version,budget_currency,budget_amount,source_system,load_date
BUD26-009926,2026-04-01,6110,CC220,P002,ENT02,REG02,FY26 Approved,GBP,2055.35,Planning System,2026-09-18
BUD26-009927,2026-04-01,6110,CC220,P002,ENT02,REG03,FY26 Approved,GBP,285.47,Planning System,2026-09-18
BUD26-009928,2026-04-01,6110,CC220,P002,ENT02,REG04,FY26 Approved,GBP,228.37,Planning System,2026-09-18
BUD26-009929,2026-04-01,6110,CC220,P002,ENT03,REG01,FY26 Approved,GBP,190.31,Planning System,2026-09-18
BUD26-009930,2026-04-01,6110,CC220,P002,ENT03,REG02,FY26 Approved,GBP,237.89,Planning System,2026-09-18
BUD26-009931,2026-04-01,6110,CC220,P002,ENT03,REG03,FY26 Approved,GBP,1760.37,Planning System,2026-09-18
BUD26-009932,2026-04-01,6110,CC220,P002,ENT03,REG04,FY26 Approved,GBP,190.31,Planning System,2026-09-18
BUD26-009933,2026-04-01,6110,CC220,P002,ENT04,REG01,FY26 Approved,GBP,152.25,Planning System,2026-09-18
BUD26-009934,2026-04-01,6110,CC220,P002,ENT04,REG02,FY26 Approved,GBP,190.31,Planning System,2026-09-18
BUD26-009935,2026-04-01,6110,CC220,P002,ENT04,REG03,FY26 Approved,GBP,228.37,Planning System,2026-09-18
BUD26-009936,2026-04-01,6110,CC220,P002,ENT04,REG04,FY26 Approved,GBP,1332.17,Planning System,2026-09-18
BUD26-009937,2026-04-01,6110,CC210,P003,ENT01,REG01,FY26 Approved,GBP,6105.79,Planning System,2026-09-18
BUD26-009938,2026-04-01,6110,CC210,P003,ENT01,REG02,FY26 Approved,GBP,1046.71,Planning System,2026-09-18
BUD26-009939,2026-04-01,6110,CC210,P003,ENT01,REG03,FY26 Approved,GBP,872.26,Planning System,2026-09-18
BUD26-009940,2026-04-01,6110,CC210,P003,ENT01,REG04,FY26 Approved,GBP,697.80,Planning System,2026-09-18
BUD26-009941,2026-04-01,6110,CC210,P003,ENT02,REG01,FY26 Approved,GBP,285.47,Planning System,2026-09-18
BUD26-009942,2026-04-01,6110,CC210,P003,ENT02,REG02,FY26 Approved,GBP,2055.35,Planning System,2026-09-18
BUD26-009943,2026-04-01,6110,CC210,P003,ENT02,REG03,FY26 Approved,GBP,285.47,Planning System,2026-09-18
BUD26-009944,2026-04-01,6110,CC210,P003,ENT02,REG04,FY26 Approved,GBP,228.37,Planning System,2026-09-18
BUD26-009945,2026-04-01,6110,CC210,P003,ENT03,REG01,FY26 Approved,GBP,190.31,Planning System,2026-09-18
BUD26-009946,2026-04-01,6110,CC210,P003,ENT03,REG02,FY26 Approved,GBP,237.89,Planning System,2026-09-18
BUD26-009947,2026-04-01,6110,CC210,P003,ENT03,REG03,FY26 Approved,GBP,1760.37,Planning System,2026-09-18
BUD26-009948,2026-04-01,6110,CC210,P003,ENT03,REG04,FY26 Approved,GBP,190.31,Planning System,2026-09-18
BUD26-009949,2026-04-01,6110,CC210,P003,ENT04,REG01,FY26 Approved,GBP,152.25,Planning System,2026-09-18
BUD26-009950,2026-04-01,6110,CC210,P003,ENT04,REG02,FY26 Approved,GBP,190.31,Planning System,2026-09-18
BUD26-009951,2026-04-01,6110,CC210,P003,ENT04,REG03,FY26 Approved,GBP,228.37,Planning System,2026-09-18
BUD26-009952,2026-04-01,6110,CC210,P003,ENT04,REG04,FY26 Approved,GBP,1332.17,Planning System,2026-09-18
BUD26-009953,2026-04-01,6110,CC220,P003,ENT01,REG01,FY26 Approved,GBP,6105.79,Planning System,2026-09-18
BUD26-009954,2026-04-01,6110,CC220,P003,ENT01,REG02,FY26 Approved,GBP,1046.71,Planning System,2026-09-18
BUD26-009955,2026-04-01,6110,CC220,P003,ENT01,REG03,FY26 Approved,GBP,872.26,Planning System,2026-09-18
BUD26-009956,2026-04-01,6110,CC220,P003,ENT01,REG04,FY26 Approved,GBP,697.80,Planning System,2026-09-18
BUD26-009957,2026-04-01,6110,CC220,P003,ENT02,REG01,FY26 Approved,GBP,285.47,Planning System,2026-09-18
BUD26-009958,2026-04-01,6110,CC220,P003,ENT02,REG02,FY26 Approved,GBP,2055.35,Planning System,2026-09-18
BUD26-009959,2026-04-01,6110,CC220,P003,ENT02,REG03,FY26 Approved,GBP,285.47,Planning System,2026-09-18
BUD26-009960,2026-04-01,6110,CC220,P003,ENT02,REG04,FY26 Approved,GBP,228.37,Planning System,2026-09-18
BUD26-009961,2026-04-01,6110,CC220,P003,ENT03,REG01,FY26 Approved,GBP,190.31,Planning System,2026-09-18
BUD26-009962,2026-04-01,6110,CC220,P003,ENT03,REG02,FY26 Approved,GBP,237.89,Planning System,2026-09-18
BUD26-009963,2026-04-01,6110,CC220,P003,ENT03,REG03,FY26 Approved,GBP,1760.37,Planning System,2026-09-18
BUD26-009964,2026-04-01,6110,CC220,P003,ENT03,REG04,FY26 Approved,GBP,190.31,Planning System,2026-09-18
BUD26-009965,2026-04-01,6110,CC220,P003,ENT04,REG01,FY26 Approved,GBP,152.25,Planning System,2026-09-18
BUD26-009966,2026-04-01,6110,CC220,P003,ENT04,REG02,FY26 Approved,GBP,190.31,Planning System,2026-09-18
BUD26-009967,2026-04-01,6110,CC220,P003,ENT04,REG03,FY26 Approved,GBP,228.37,Planning System,2026-09-18
BUD26-009968,2026-04-01,6110,CC220,P003,ENT04,REG04,FY26 Approved,GBP,1332.17,Planning System,2026-09-18
BUD26-009969,2026-04-01,6110,CC210,P004,ENT01,REG01,FY26 Approved,GBP,6105.79,Planning System,2026-09-18
BUD26-009970,2026-04-01,6110,CC210,P004,ENT01,REG02,FY26 Approved,GBP,1046.71,Planning System,2026-09-18
BUD26-009971,2026-04-01,6110,CC210,P004,ENT01,REG03,FY26 Approved,GBP,872.26,Planning System,2026-09-18
BUD26-009972,2026-04-01,6110,CC210,P004,ENT01,REG04,FY26 Approved,GBP,697.80,Planning System,2026-09-18
BUD26-009973,2026-04-01,6110,CC210,P004,ENT02,REG01,FY26 Approved,GBP,285.47,Planning System,2026-09-18
BUD26-009974,2026-04-01,6110,CC210,P004,ENT02,REG02,FY26 Approved,GBP,2055.35,Planning System,2026-09-18
BUD26-009975,2026-04-01,6110,CC210,P004,ENT02,REG03,FY26 Approved,GBP,285.47,Planning System,2026-09-18
BUD26-009976,2026-04-01,6110,CC210,P004,ENT02,REG04,FY26 Approved,GBP,228.37,Planning System,2026-09-18
BUD26-009977,2026-04-01,6110,CC210,P004,ENT03,REG01,FY26 Approved,GBP,190.31,Planning System,2026-09-18
BUD26-009978,2026-04-01,6110,CC210,P004,ENT03,REG02,FY26 Approved,GBP,237.89,Planning System,2026-09-18
BUD26-009979,2026-04-01,6110,CC210,P004,ENT03,REG03,FY26 Approved,GBP,1760.37,Planning System,2026-09-18
BUD26-009980,2026-04-01,6110,CC210,P004,ENT03,REG04,FY26 Approved,GBP,190.31,Planning System,2026-09-18
BUD26-009981,2026-04-01,6110,CC210,P004,ENT04,REG01,FY26 Approved,GBP,152.25,Planning System,2026-09-18
BUD26-009982,2026-04-01,6110,CC210,P004,ENT04,REG02,FY26 Approved,GBP,190.31,Planning System,2026-09-18
BUD26-009983,2026-04-01,6110,CC210,P004,ENT04,REG03,FY26 Approved,GBP,228.37,Planning System,2026-09-18
BUD26-009984,2026-04-01,6110,CC210,P004,ENT04,REG04,FY26 Approved,GBP,1332.17,Planning System,2026-09-18
BUD26-009985,2026-04-01,6110,CC220,P004,ENT01,REG01,FY26 Approved,GBP,6105.79,Planning System,2026-09-18
BUD26-009986,2026-04-01,6110,CC220,P004,ENT01,REG02,FY26 Approved,GBP,1046.71,Planning System,2026-09-18
BUD26-009987,2026-04-01,6110,CC220,P004,ENT01,REG03,FY26 Approved,GBP,872.26,Planning System,2026-09-18
BUD26-009988,2026-04-01,6110,CC220,P004,ENT01,REG04,FY26 Approved,GBP,697.80,Planning System,2026-09-18
BUD26-009989,2026-04-01,6110,CC220,P004,ENT02,REG01,FY26 Approved,GBP,285.47,Planning System,2026-09-18
BUD26-009990,2026-04-01,6110,CC220,P004,ENT02,REG02,FY26 Approved,GBP,2055.35,Planning System,2026-09-18
BUD26-009991,2026-04-01,6110,CC220,P004,ENT02,REG03,FY26 Approved,GBP,285.47,Planning System,2026-09-18
BUD26-009992,2026-04-01,6110,CC220,P004,ENT02,REG04,FY26 Approved,GBP,228.37,Planning System,2026-09-18
BUD26-009993,2026-04-01,6110,CC220,P004,ENT03,REG01,FY26 Approved,GBP,190.31,Planning System,2026-09-18
BUD26-009994,2026-04-01,6110,CC220,P004,ENT03,REG02,FY26 Approved,GBP,237.89,Planning System,2026-09-18
BUD26-009995,2026-04-01,6110,CC220,P004,ENT03,REG03,FY26 Approved,GBP,1760.37,Planning System,2026-09-18
BUD26-009996,2026-04-01,6110,CC220,P004,ENT03,REG04,FY26 Approved,GBP,190.31,Planning System,2026-09-18
BUD26-009997,2026-04-01,6110,CC220,P004,ENT04,REG01,FY26 Approved,GBP,152.25,Planning System,2026-09-18
BUD26-009998,2026-04-01,6110,CC220,P004,ENT04,REG02,FY26 Approved,GBP,190.31,Planning System,2026-09-18
BUD26-009999,2026-04-01,6110,CC220,P004,ENT04,REG03,FY26 Approved,GBP,228.37,Planning System,2026-09-18
BUD26-010000,2026-04-01,6110,CC220,P004,ENT04,REG04,FY26 Approved,GBP,1332.17,Planning System,2026-09-18
BUD26-010001,2026-04-01,6120,CC210,P000,ENT01,REG01,FY26 Approved,GBP,10176.32,Planning System,2026-09-18
BUD26-010002,2026-04-01,6120,CC210,P000,ENT01,REG02,FY26 Approved,GBP,1744.51,Planning System,2026-09-18
BUD26-010003,2026-04-01,6120,CC210,P000,ENT01,REG03,FY26 Approved,GBP,1453.76,Planning System,2026-09-18
BUD26-010004,2026-04-01,6120,CC210,P000,ENT01,REG04,FY26 Approved,GBP,1163.01,Planning System,2026-09-18
BUD26-010005,2026-04-01,6120,CC210,P000,ENT02,REG01,FY26 Approved,GBP,475.78,Planning System,2026-09-18
BUD26-010006,2026-04-01,6120,CC210,P000,ENT02,REG02,FY26 Approved,GBP,3425.59,Planning System,2026-09-18
BUD26-010007,2026-04-01,6120,CC210,P000,ENT02,REG03,FY26 Approved,GBP,475.78,Planning System,2026-09-18
BUD26-010008,2026-04-01,6120,CC210,P000,ENT02,REG04,FY26 Approved,GBP,380.62,Planning System,2026-09-18
BUD26-010009,2026-04-01,6120,CC210,P000,ENT03,REG01,FY26 Approved,GBP,317.18,Planning System,2026-09-18
BUD26-010010,2026-04-01,6120,CC210,P000,ENT03,REG02,FY26 Approved,GBP,396.48,Planning System,2026-09-18
BUD26-010011,2026-04-01,6120,CC210,P000,ENT03,REG03,FY26 Approved,GBP,2933.95,Planning System,2026-09-18
BUD26-010012,2026-04-01,6120,CC210,P000,ENT03,REG04,FY26 Approved,GBP,317.18,Planning System,2026-09-18
BUD26-010013,2026-04-01,6120,CC210,P000,ENT04,REG01,FY26 Approved,GBP,253.75,Planning System,2026-09-18
BUD26-010014,2026-04-01,6120,CC210,P000,ENT04,REG02,FY26 Approved,GBP,317.18,Planning System,2026-09-18
BUD26-010015,2026-04-01,6120,CC210,P000,ENT04,REG03,FY26 Approved,GBP,380.62,Planning System,2026-09-18
BUD26-010016,2026-04-01,6120,CC210,P000,ENT04,REG04,FY26 Approved,GBP,2220.29,Planning System,2026-09-18
BUD26-010017,2026-04-01,6120,CC220,P000,ENT01,REG01,FY26 Approved,GBP,10176.32,Planning System,2026-09-18
BUD26-010018,2026-04-01,6120,CC220,P000,ENT01,REG02,FY26 Approved,GBP,1744.51,Planning System,2026-09-18
BUD26-010019,2026-04-01,6120,CC220,P000,ENT01,REG03,FY26 Approved,GBP,1453.76,Planning System,2026-09-18
BUD26-010020,2026-04-01,6120,CC220,P000,ENT01,REG04,FY26 Approved,GBP,1163.01,Planning System,2026-09-18
BUD26-010021,2026-04-01,6120,CC220,P000,ENT02,REG01,FY26 Approved,GBP,475.78,Planning System,2026-09-18
BUD26-010022,2026-04-01,6120,CC220,P000,ENT02,REG02,FY26 Approved,GBP,3425.59,Planning System,2026-09-18
BUD26-010023,2026-04-01,6120,CC220,P000,ENT02,REG03,FY26 Approved,GBP,475.78,Planning System,2026-09-18
BUD26-010024,2026-04-01,6120,CC220,P000,ENT02,REG04,FY26 Approved,GBP,380.62,Planning System,2026-09-18
BUD26-010025,2026-04-01,6120,CC220,P000,ENT03,REG01,FY26 Approved,GBP,317.18,Planning System,2026-09-18
BUD26-010026,2026-04-01,6120,CC220,P000,ENT03,REG02,FY26 Approved,GBP,396.48,Planning System,2026-09-18
BUD26-010027,2026-04-01,6120,CC220,P000,ENT03,REG03,FY26 Approved,GBP,2933.95,Planning System,2026-09-18
BUD26-010028,2026-04-01,6120,CC220,P000,ENT03,REG04,FY26 Approved,GBP,317.18,Planning System,2026-09-18
BUD26-010029,2026-04-01,6120,CC220,P000,ENT04,REG01,FY26 Approved,GBP,253.75,Planning System,2026-09-18
BUD26-010030,2026-04-01,6120,CC220,P000,ENT04,REG02,FY26 Approved,GBP,317.18,Planning System,2026-09-18
BUD26-010031,2026-04-01,6120,CC220,P000,ENT04,REG03,FY26 Approved,GBP,380.62,Planning System,2026-09-18
BUD26-010032,2026-04-01,6120,CC220,P000,ENT04,REG04,FY26 Approved,GBP,2220.29,Planning System,2026-09-18
BUD26-010033,2026-04-01,6200,CC230,P000,ENT01,REG01,FY26 Approved,GBP,73269.50,Planning System,2026-09-18
BUD26-010034,2026-04-01,6200,CC230,P000,ENT01,REG02,FY26 Approved,GBP,12560.49,Planning System,2026-09-18
BUD26-010035,2026-04-01,6200,CC230,P000,ENT01,REG03,FY26 Approved,GBP,10467.07,Planning System,2026-09-18
BUD26-010036,2026-04-01,6200,CC230,P000,ENT01,REG04,FY26 Approved,GBP,8373.66,Planning System,2026-09-18
BUD26-010037,2026-04-01,6200,CC230,P000,ENT02,REG01,FY26 Approved,GBP,3425.59,Planning System,2026-09-18
BUD26-010038,2026-04-01,6200,CC230,P000,ENT02,REG02,FY26 Approved,GBP,24664.23,Planning System,2026-09-18
BUD26-010039,2026-04-01,6200,CC230,P000,ENT02,REG03,FY26 Approved,GBP,3425.59,Planning System,2026-09-18
BUD26-010040,2026-04-01,6200,CC230,P000,ENT02,REG04,FY26 Approved,GBP,2740.47,Planning System,2026-09-18
BUD26-010041,2026-04-01,6200,CC230,P000,ENT03,REG01,FY26 Approved,GBP,2283.72,Planning System,2026-09-18
BUD26-010042,2026-04-01,6200,CC230,P000,ENT03,REG02,FY26 Approved,GBP,2854.66,Planning System,2026-09-18
BUD26-010043,2026-04-01,6200,CC230,P000,ENT03,REG03,FY26 Approved,GBP,21124.45,Planning System,2026-09-18
BUD26-010044,2026-04-01,6200,CC230,P000,ENT03,REG04,FY26 Approved,GBP,2283.72,Planning System,2026-09-18
BUD26-010045,2026-04-01,6200,CC230,P000,ENT04,REG01,FY26 Approved,GBP,1826.98,Planning System,2026-09-18
BUD26-010046,2026-04-01,6200,CC230,P000,ENT04,REG02,FY26 Approved,GBP,2283.72,Planning System,2026-09-18
BUD26-010047,2026-04-01,6200,CC230,P000,ENT04,REG03,FY26 Approved,GBP,2740.47,Planning System,2026-09-18
BUD26-010048,2026-04-01,6200,CC230,P000,ENT04,REG04,FY26 Approved,GBP,15986.07,Planning System,2026-09-18
BUD26-010049,2026-04-01,6210,CC230,P001,ENT01,REG01,FY26 Approved,GBP,20352.64,Planning System,2026-09-18
BUD26-010050,2026-04-01,6210,CC230,P001,ENT01,REG02,FY26 Approved,GBP,3489.02,Planning System,2026-09-18
BUD26-010051,2026-04-01,6210,CC230,P001,ENT01,REG03,FY26 Approved,GBP,2907.52,Planning System,2026-09-18
BUD26-010052,2026-04-01,6210,CC230,P001,ENT01,REG04,FY26 Approved,GBP,2326.02,Planning System,2026-09-18
BUD26-010053,2026-04-01,6210,CC230,P001,ENT02,REG01,FY26 Approved,GBP,951.55,Planning System,2026-09-18
BUD26-010054,2026-04-01,6210,CC230,P001,ENT02,REG02,FY26 Approved,GBP,6851.17,Planning System,2026-09-18
BUD26-010055,2026-04-01,6210,CC230,P001,ENT02,REG03,FY26 Approved,GBP,951.55,Planning System,2026-09-18
BUD26-010056,2026-04-01,6210,CC230,P001,ENT02,REG04,FY26 Approved,GBP,761.24,Planning System,2026-09-18
BUD26-010057,2026-04-01,6210,CC230,P001,ENT03,REG01,FY26 Approved,GBP,634.37,Planning System,2026-09-18
BUD26-010058,2026-04-01,6210,CC230,P001,ENT03,REG02,FY26 Approved,GBP,792.96,Planning System,2026-09-18
BUD26-010059,2026-04-01,6210,CC230,P001,ENT03,REG03,FY26 Approved,GBP,5867.90,Planning System,2026-09-18
BUD26-010060,2026-04-01,6210,CC230,P001,ENT03,REG04,FY26 Approved,GBP,634.37,Planning System,2026-09-18
BUD26-010061,2026-04-01,6210,CC230,P001,ENT04,REG01,FY26 Approved,GBP,507.49,Planning System,2026-09-18
BUD26-010062,2026-04-01,6210,CC230,P001,ENT04,REG02,FY26 Approved,GBP,634.37,Planning System,2026-09-18
BUD26-010063,2026-04-01,6210,CC230,P001,ENT04,REG03,FY26 Approved,GBP,761.24,Planning System,2026-09-18
BUD26-010064,2026-04-01,6210,CC230,P001,ENT04,REG04,FY26 Approved,GBP,4440.58,Planning System,2026-09-18
BUD26-010065,2026-04-01,6210,CC230,P002,ENT01,REG01,FY26 Approved,GBP,20352.64,Planning System,2026-09-18
BUD26-010066,2026-04-01,6210,CC230,P002,ENT01,REG02,FY26 Approved,GBP,3489.02,Planning System,2026-09-18
BUD26-010067,2026-04-01,6210,CC230,P002,ENT01,REG03,FY26 Approved,GBP,2907.52,Planning System,2026-09-18
BUD26-010068,2026-04-01,6210,CC230,P002,ENT01,REG04,FY26 Approved,GBP,2326.02,Planning System,2026-09-18
BUD26-010069,2026-04-01,6210,CC230,P002,ENT02,REG01,FY26 Approved,GBP,951.55,Planning System,2026-09-18
BUD26-010070,2026-04-01,6210,CC230,P002,ENT02,REG02,FY26 Approved,GBP,6851.17,Planning System,2026-09-18
BUD26-010071,2026-04-01,6210,CC230,P002,ENT02,REG03,FY26 Approved,GBP,951.55,Planning System,2026-09-18
BUD26-010072,2026-04-01,6210,CC230,P002,ENT02,REG04,FY26 Approved,GBP,761.24,Planning System,2026-09-18
BUD26-010073,2026-04-01,6210,CC230,P002,ENT03,REG01,FY26 Approved,GBP,634.37,Planning System,2026-09-18
BUD26-010074,2026-04-01,6210,CC230,P002,ENT03,REG02,FY26 Approved,GBP,792.96,Planning System,2026-09-18
BUD26-010075,2026-04-01,6210,CC230,P002,ENT03,REG03,FY26 Approved,GBP,5867.90,Planning System,2026-09-18
BUD26-010076,2026-04-01,6210,CC230,P002,ENT03,REG04,FY26 Approved,GBP,634.37,Planning System,2026-09-18
BUD26-010077,2026-04-01,6210,CC230,P002,ENT04,REG01,FY26 Approved,GBP,507.49,Planning System,2026-09-18
BUD26-010078,2026-04-01,6210,CC230,P002,ENT04,REG02,FY26 Approved,GBP,634.37,Planning System,2026-09-18
BUD26-010079,2026-04-01,6210,CC230,P002,ENT04,REG03,FY26 Approved,GBP,761.24,Planning System,2026-09-18
BUD26-010080,2026-04-01,6210,CC230,P002,ENT04,REG04,FY26 Approved,GBP,4440.58,Planning System,2026-09-18
BUD26-010081,2026-04-01,6210,CC230,P003,ENT01,REG01,FY26 Approved,GBP,20352.64,Planning System,2026-09-18
BUD26-010082,2026-04-01,6210,CC230,P003,ENT01,REG02,FY26 Approved,GBP,3489.02,Planning System,2026-09-18
BUD26-010083,2026-04-01,6210,CC230,P003,ENT01,REG03,FY26 Approved,GBP,2907.52,Planning System,2026-09-18
BUD26-010084,2026-04-01,6210,CC230,P003,ENT01,REG04,FY26 Approved,GBP,2326.02,Planning System,2026-09-18
BUD26-010085,2026-04-01,6210,CC230,P003,ENT02,REG01,FY26 Approved,GBP,951.55,Planning System,2026-09-18
BUD26-010086,2026-04-01,6210,CC230,P003,ENT02,REG02,FY26 Approved,GBP,6851.17,Planning System,2026-09-18
BUD26-010087,2026-04-01,6210,CC230,P003,ENT02,REG03,FY26 Approved,GBP,951.55,Planning System,2026-09-18
BUD26-010088,2026-04-01,6210,CC230,P003,ENT02,REG04,FY26 Approved,GBP,761.24,Planning System,2026-09-18
BUD26-010089,2026-04-01,6210,CC230,P003,ENT03,REG01,FY26 Approved,GBP,634.37,Planning System,2026-09-18
BUD26-010090,2026-04-01,6210,CC230,P003,ENT03,REG02,FY26 Approved,GBP,792.96,Planning System,2026-09-18
BUD26-010091,2026-04-01,6210,CC230,P003,ENT03,REG03,FY26 Approved,GBP,5867.90,Planning System,2026-09-18
BUD26-010092,2026-04-01,6210,CC230,P003,ENT03,REG04,FY26 Approved,GBP,634.37,Planning System,2026-09-18
BUD26-010093,2026-04-01,6210,CC230,P003,ENT04,REG01,FY26 Approved,GBP,507.49,Planning System,2026-09-18
BUD26-010094,2026-04-01,6210,CC230,P003,ENT04,REG02,FY26 Approved,GBP,634.37,Planning System,2026-09-18
BUD26-010095,2026-04-01,6210,CC230,P003,ENT04,REG03,FY26 Approved,GBP,761.24,Planning System,2026-09-18
BUD26-010096,2026-04-01,6210,CC230,P003,ENT04,REG04,FY26 Approved,GBP,4440.58,Planning System,2026-09-18
BUD26-010097,2026-04-01,6220,CC230,P000,ENT01,REG01,FY26 Approved,GBP,8141.06,Planning System,2026-09-18
BUD26-010098,2026-04-01,6220,CC230,P000,ENT01,REG02,FY26 Approved,GBP,1395.61,Planning System,2026-09-18
BUD26-010099,2026-04-01,6220,CC230,P000,ENT01,REG03,FY26 Approved,GBP,1163.01,Planning System,2026-09-18
BUD26-010100,2026-04-01,6220,CC230,P000,ENT01,REG04,FY26 Approved,GBP,930.41,Planning System,2026-09-18
BUD26-010101,2026-04-01,6220,CC230,P000,ENT02,REG01,FY26 Approved,GBP,380.62,Planning System,2026-09-18
BUD26-010102,2026-04-01,6220,CC230,P000,ENT02,REG02,FY26 Approved,GBP,2740.47,Planning System,2026-09-18
BUD26-010103,2026-04-01,6220,CC230,P000,ENT02,REG03,FY26 Approved,GBP,380.62,Planning System,2026-09-18
BUD26-010104,2026-04-01,6220,CC230,P000,ENT02,REG04,FY26 Approved,GBP,304.50,Planning System,2026-09-18
BUD26-010105,2026-04-01,6220,CC230,P000,ENT03,REG01,FY26 Approved,GBP,253.75,Planning System,2026-09-18
BUD26-010106,2026-04-01,6220,CC230,P000,ENT03,REG02,FY26 Approved,GBP,317.18,Planning System,2026-09-18
BUD26-010107,2026-04-01,6220,CC230,P000,ENT03,REG03,FY26 Approved,GBP,2347.16,Planning System,2026-09-18
BUD26-010108,2026-04-01,6220,CC230,P000,ENT03,REG04,FY26 Approved,GBP,253.75,Planning System,2026-09-18
BUD26-010109,2026-04-01,6220,CC230,P000,ENT04,REG01,FY26 Approved,GBP,203.00,Planning System,2026-09-18
BUD26-010110,2026-04-01,6220,CC230,P000,ENT04,REG02,FY26 Approved,GBP,253.75,Planning System,2026-09-18
BUD26-010111,2026-04-01,6220,CC230,P000,ENT04,REG03,FY26 Approved,GBP,304.50,Planning System,2026-09-18
BUD26-010112,2026-04-01,6220,CC230,P000,ENT04,REG04,FY26 Approved,GBP,1776.23,Planning System,2026-09-18
BUD26-010113,2026-04-01,6220,CC230,P001,ENT01,REG01,FY26 Approved,GBP,8141.06,Planning System,2026-09-18
BUD26-010114,2026-04-01,6220,CC230,P001,ENT01,REG02,FY26 Approved,GBP,1395.61,Planning System,2026-09-18
BUD26-010115,2026-04-01,6220,CC230,P001,ENT01,REG03,FY26 Approved,GBP,1163.01,Planning System,2026-09-18
BUD26-010116,2026-04-01,6220,CC230,P001,ENT01,REG04,FY26 Approved,GBP,930.41,Planning System,2026-09-18
BUD26-010117,2026-04-01,6220,CC230,P001,ENT02,REG01,FY26 Approved,GBP,380.62,Planning System,2026-09-18
BUD26-010118,2026-04-01,6220,CC230,P001,ENT02,REG02,FY26 Approved,GBP,2740.47,Planning System,2026-09-18
BUD26-010119,2026-04-01,6220,CC230,P001,ENT02,REG03,FY26 Approved,GBP,380.62,Planning System,2026-09-18
BUD26-010120,2026-04-01,6220,CC230,P001,ENT02,REG04,FY26 Approved,GBP,304.50,Planning System,2026-09-18
BUD26-010121,2026-04-01,6220,CC230,P001,ENT03,REG01,FY26 Approved,GBP,253.75,Planning System,2026-09-18
BUD26-010122,2026-04-01,6220,CC230,P001,ENT03,REG02,FY26 Approved,GBP,317.18,Planning System,2026-09-18
BUD26-010123,2026-04-01,6220,CC230,P001,ENT03,REG03,FY26 Approved,GBP,2347.16,Planning System,2026-09-18
BUD26-010124,2026-04-01,6220,CC230,P001,ENT03,REG04,FY26 Approved,GBP,253.75,Planning System,2026-09-18
BUD26-010125,2026-04-01,6220,CC230,P001,ENT04,REG01,FY26 Approved,GBP,203.00,Planning System,2026-09-18
BUD26-010126,2026-04-01,6220,CC230,P001,ENT04,REG02,FY26 Approved,GBP,253.75,Planning System,2026-09-18
BUD26-010127,2026-04-01,6220,CC230,P001,ENT04,REG03,FY26 Approved,GBP,304.50,Planning System,2026-09-18
BUD26-010128,2026-04-01,6220,CC230,P001,ENT04,REG04,FY26 Approved,GBP,1776.23,Planning System,2026-09-18
BUD26-010129,2026-04-01,6220,CC230,P002,ENT01,REG01,FY26 Approved,GBP,8141.06,Planning System,2026-09-18
BUD26-010130,2026-04-01,6220,CC230,P002,ENT01,REG02,FY26 Approved,GBP,1395.61,Planning System,2026-09-18
BUD26-010131,2026-04-01,6220,CC230,P002,ENT01,REG03,FY26 Approved,GBP,1163.01,Planning System,2026-09-18
BUD26-010132,2026-04-01,6220,CC230,P002,ENT01,REG04,FY26 Approved,GBP,930.41,Planning System,2026-09-18
BUD26-010133,2026-04-01,6220,CC230,P002,ENT02,REG01,FY26 Approved,GBP,380.62,Planning System,2026-09-18
BUD26-010134,2026-04-01,6220,CC230,P002,ENT02,REG02,FY26 Approved,GBP,2740.47,Planning System,2026-09-18
