transaction_id,document_id,posting_date,account_code,cost_centre_code,product_code,entity_code,region_code,local_currency,local_amount,fx_rate_to_gbp,reporting_currency,reporting_amount_gbp,source_system,journal_type,description,load_date
TXN-0006595,DOC-20250819-035,2025-08-19,4400,CC430,P004,ENT01,REG01,GBP,25614.42,1.0,GBP,25614.42,ERP,Revenue Journal,Synthetic Revenue Journal - GL Account 4400,2026-09-24
TXN-0006596,DOC-20250819-036,2025-08-19,6120,CC210,P000,ENT01,REG01,GBP,11605.34,1.0,GBP,11605.34,ERP,Expense Journal,Synthetic Expense Journal - GL Account 6120,2026-09-24
TXN-0006597,DOC-20250819-037,2025-08-19,5300,CC410,P003,ENT04,REG04,EUR,11065.52,0.8658,GBP,9580.53,ERP,Accrual Journal,Synthetic Accrual Journal - GL Account 5300,2026-09-24
TXN-0006598,DOC-20250819-038,2025-08-19,4110,CC210,P002,ENT01,REG02,GBP,8804.56,1.0,GBP,8804.56,ERP,AR Invoice,Synthetic AR Invoice - GL Account 4110,2026-09-24
TXN-0006599,DOC-20250819-039,2025-08-19,6410,CC330,P000,ENT03,REG03,EUR,18301.43,0.8658,GBP,15845.38,ERP,Payroll Journal,Synthetic Payroll Journal - GL Account 6410,2026-09-24
TXN-0006600,DOC-20250819-040,2025-08-19,4100,CC210,P001,ENT02,REG02,EUR,20921.86,0.8658,GBP,18114.15,ERP,AR Invoice,Synthetic AR Invoice - GL Account 4100,2026-09-24
TXN-0006601,DOC-20250820-001,2025-08-20,5100,CC330,P002,ENT01,REG01,GBP,12611.33,1.0,GBP,12611.33,ERP,Accrual Journal,Synthetic Accrual Journal - GL Account 5100,2026-09-24
TXN-0006602,DOC-20250820-002,2025-08-20,5200,CC410,P001,ENT01,REG01,GBP,13419.46,1.0,GBP,13419.46,ERP,Accrual Journal,Synthetic Accrual Journal - GL Account 5200,2026-09-24
TXN-0006603,DOC-20250820-003,2025-08-20,4100,CC220,P001,ENT01,REG01,GBP,30637.17,1.0,GBP,30637.17,ERP,AR Invoice,Synthetic AR Invoice - GL Account 4100,2026-09-24
TXN-0006604,DOC-20250820-004,2025-08-20,6660,CC120,P000,ENT02,REG02,EUR,18795.02,0.8658,GBP,16272.73,ERP,Expense Journal,Synthetic Expense Journal - GL Account 6660,2026-09-24
TXN-0006605,DOC-20250820-005,2025-08-20,6620,CC120,P000,ENT01,REG01,GBP,3786.15,1.0,GBP,3786.15,ERP,Payroll Journal,Synthetic Payroll Journal - GL Account 6620,2026-09-24
TXN-0006606,DOC-20250820-006,2025-08-20,6220,CC230,P002,ENT01,REG01,GBP,2159.32,1.0,GBP,2159.32,ERP,Expense Journal,Synthetic Expense Journal - GL Account 6220,2026-09-24
TXN-0006607,DOC-20250820-007,2025-08-20,6100,CC210,P000,ENT02,REG01,EUR,17064.32,0.8658,GBP,14774.29,ERP,Expense Journal,Synthetic Expense Journal - GL Account 6100,2026-09-24
TXN-0006608,DOC-20250820-008,2025-08-20,6720,CC130,P000,ENT01,REG04,GBP,12119.15,1.0,GBP,12119.15,ERP,Expense Journal,Synthetic Expense Journal - GL Account 6720,2026-09-24
TXN-0006609,DOC-20250820-009,2025-08-20,6320,CC310,P000,ENT01,REG01,GBP,6240.37,1.0,GBP,6240.37,ERP,AP Invoice,Synthetic AP Invoice - GL Account 6320,2026-09-24
TXN-0006610,DOC-20250820-010,2025-08-20,4120,CC220,P003,ENT04,REG04,EUR,32882.58,0.8658,GBP,28469.74,ERP,Revenue Journal,Synthetic Revenue Journal - GL Account 4120,2026-09-24
TXN-0006611,DOC-20250820-011,2025-08-20,4110,CC220,P002,ENT01,REG01,GBP,35874.46,1.0,GBP,35874.46,ERP,AR Invoice,Synthetic AR Invoice - GL Account 4110,2026-09-24
TXN-0006612,DOC-20250820-012,2025-08-20,6710,CC130,P000,ENT01,REG01,GBP,12302.34,1.0,GBP,12302.34,ERP,Expense Journal,Synthetic Expense Journal - GL Account 6710,2026-09-24
TXN-0006613,DOC-20250820-013,2025-08-20,6100,CC210,P000,ENT01,REG02,GBP,2557.7,1.0,GBP,2557.7,ERP,Payroll Journal,Synthetic Payroll Journal - GL Account 6100,2026-09-24
TXN-0006614,DOC-20250820-014,2025-08-20,4120,CC220,P003,ENT03,REG03,EUR,47578.79,0.8658,GBP,41193.72,ERP,AR Invoice,Synthetic AR Invoice - GL Account 4120,2026-09-24
TXN-0006615,DOC-20250820-015,2025-08-20,6420,CC330,P000,ENT01,REG01,GBP,14150.93,1.0,GBP,14150.93,ERP,Expense Journal,Synthetic Expense Journal - GL Account 6420,2026-09-24
TXN-0006616,DOC-20250820-016,2025-08-20,4120,CC210,P003,ENT03,REG03,EUR,21147.02,0.8658,GBP,18309.09,ERP,Revenue Journal,Synthetic Revenue Journal - GL Account 4120,2026-09-24
TXN-0006617,DOC-20250820-017,2025-08-20,6610,CC120,P000,ENT02,REG02,EUR,3594.68,0.8658,GBP,3112.27,ERP,AP Invoice,Synthetic AP Invoice - GL Account 6610,2026-09-24
TXN-0006618,DOC-20250820-018,2025-08-20,5100,CC330,P001,ENT01,REG01,GBP,11305.26,1.0,GBP,11305.26,ERP,Accrual Journal,Synthetic Accrual Journal - GL Account 5100,2026-09-24
TXN-0006619,DOC-20250820-019,2025-08-20,4100,CC210,P001,ENT01,REG01,GBP,30229.25,1.0,GBP,30229.25,ERP,AR Invoice,Synthetic AR Invoice - GL Account 4100,2026-09-24
TXN-0006620,DOC-20250820-020,2025-08-20,4200,CC220,P003,ENT03,REG04,EUR,17156.35,0.8658,GBP,14853.97,ERP,AR Invoice,Synthetic AR Invoice - GL Account 4200,2026-09-24
TXN-0006621,DOC-20250820-021,2025-08-20,6220,CC230,P000,ENT01,REG01,GBP,3698.81,1.0,GBP,3698.81,ERP,Payroll Journal,Synthetic Payroll Journal - GL Account 6220,2026-09-24
TXN-0006622,DOC-20250820-022,2025-08-20,5110,CC310,P002,ENT01,REG01,GBP,1296.35,1.0,GBP,1296.35,ERP,AP Invoice,Synthetic AP Invoice - GL Account 5110,2026-09-24
TXN-0006623,DOC-20250820-023,2025-08-20,6420,CC330,P000,ENT01,REG03,GBP,7618.98,1.0,GBP,7618.98,ERP,Payroll Journal,Synthetic Payroll Journal - GL Account 6420,2026-09-24
TXN-0006624,DOC-20250820-024,2025-08-20,4100,CC210,P001,ENT02,REG04,EUR,6523.71,0.8658,GBP,5648.23,ERP,Revenue Journal,Synthetic Revenue Journal - GL Account 4100,2026-09-24
TXN-0006625,DOC-20250820-025,2025-08-20,6710,CC130,P000,ENT01,REG01,GBP,3056.43,1.0,GBP,3056.43,ERP,Payroll Journal,Synthetic Payroll Journal - GL Account 6710,2026-09-24
TXN-0006626,DOC-20250820-026,2025-08-20,6100,CC210,P000,ENT02,REG02,EUR,16791.48,0.8658,GBP,14538.06,ERP,Expense Journal,Synthetic Expense Journal - GL Account 6100,2026-09-24
TXN-0006627,DOC-20250820-027,2025-08-20,5400,CC430,P004,ENT02,REG02,EUR,5788.43,0.8658,GBP,5011.62,ERP,AP Invoice,Synthetic AP Invoice - GL Account 5400,2026-09-24
TXN-0006628,DOC-20250820-028,2025-08-20,6410,CC330,P000,ENT01,REG03,GBP,8430.88,1.0,GBP,8430.88,ERP,Payroll Journal,Synthetic Payroll Journal - GL Account 6410,2026-09-24
TXN-0006629,DOC-20250820-029,2025-08-20,6330,CC320,P002,ENT01,REG01,GBP,12414.94,1.0,GBP,12414.94,ERP,AP Invoice,Synthetic AP Invoice - GL Account 6330,2026-09-24
TXN-0006630,DOC-20250820-030,2025-08-20,6230,CC230,P001,ENT01,REG01,GBP,14551.41,1.0,GBP,14551.41,ERP,AP Invoice,Synthetic AP Invoice - GL Account 6230,2026-09-24
TXN-0006631,DOC-20250820-031,2025-08-20,4400,CC430,P004,ENT02,REG02,EUR,39401.17,0.8658,GBP,34113.53,ERP,Revenue Journal,Synthetic Revenue Journal - GL Account 4400,2026-09-24
TXN-0006632,DOC-20250820-032,2025-08-20,6600,CC120,P000,ENT01,REG01,GBP,9283.16,1.0,GBP,9283.16,ERP,Payroll Journal,Synthetic Payroll Journal - GL Account 6600,2026-09-24
TXN-0006633,DOC-20250820-033,2025-08-20,5300,CC410,P003,ENT01,REG01,GBP,990.07,1.0,GBP,990.07,ERP,Accrual Journal,Synthetic Accrual Journal - GL Account 5300,2026-09-24
TXN-0006634,DOC-20250820-034,2025-08-20,6740,CC130,P000,ENT01,REG01,GBP,10727.13,1.0,GBP,10727.13,ERP,Expense Journal,Synthetic Expense Journal - GL Account 6740,2026-09-24
TXN-0006635,DOC-20250820-035,2025-08-20,6620,CC140,P000,ENT01,REG01,GBP,680.43,1.0,GBP,680.43,ERP,AP Invoice,Synthetic AP Invoice - GL Account 6620,2026-09-24
TXN-0006636,DOC-20250820-036,2025-08-20,4400,CC430,P004,ENT01,REG03,GBP,42446.94,1.0,GBP,42446.94,ERP,AR Invoice,Synthetic AR Invoice - GL Account 4400,2026-09-24
TXN-0006637,DOC-20250820-037,2025-08-20,6210,CC230,P003,ENT01,REG04,GBP,15618.99,1.0,GBP,15618.99,ERP,Payroll Journal,Synthetic Payroll Journal - GL Account 6210,2026-09-24
TXN-0006638,DOC-20250820-038,2025-08-20,6220,CC230,P000,ENT04,REG04,EUR,17746.64,0.8658,GBP,15365.04,ERP,Payroll Journal,Synthetic Payroll Journal - GL Account 6220,2026-09-24
TXN-0006639,DOC-20250820-039,2025-08-20,6700,CC130,P000,ENT01,REG01,GBP,15501.4,1.0,GBP,15501.4,ERP,Payroll Journal,Synthetic Payroll Journal - GL Account 6700,2026-09-24
TXN-0006640,DOC-20250820-040,2025-08-20,6610,CC120,P000,ENT01,REG01,GBP,15741.39,1.0,GBP,15741.39,ERP,Expense Journal,Synthetic Expense Journal - GL Account 6610,2026-09-24
TXN-0006641,DOC-20250821-001,2025-08-21,6410,CC330,P000,ENT04,REG02,EUR,10062.17,0.8658,GBP,8711.83,ERP,Expense Journal,Synthetic Expense Journal - GL Account 6410,2026-09-24
TXN-0006642,DOC-20250821-002,2025-08-21,4110,CC210,P002,ENT03,REG01,EUR,25968.94,0.8658,GBP,22483.91,ERP,AR Invoice,Synthetic AR Invoice - GL Account 4110,2026-09-24
TXN-0006643,DOC-20250821-003,2025-08-21,6420,CC330,P000,ENT01,REG03,GBP,14227.37,1.0,GBP,14227.37,ERP,Expense Journal,Synthetic Expense Journal - GL Account 6420,2026-09-24
TXN-0006644,DOC-20250821-004,2025-08-21,4100,CC220,P001,ENT01,REG01,GBP,6844.45,1.0,GBP,6844.45,ERP,Revenue Journal,Synthetic Revenue Journal - GL Account 4100,2026-09-24
TXN-0006645,DOC-20250821-005,2025-08-21,5100,CC330,P003,ENT04,REG02,EUR,11549.08,0.8658,GBP,9999.19,ERP,AP Invoice,Synthetic AP Invoice - GL Account 5100,2026-09-24
TXN-0006646,DOC-20250821-006,2025-08-21,4200,CC220,P003,ENT02,REG01,EUR,43245.14,0.8658,GBP,37441.64,ERP,AR Invoice,Synthetic AR Invoice - GL Account 4200,2026-09-24
TXN-0006647,DOC-20250821-007,2025-08-21,6730,CC130,P000,ENT01,REG04,GBP,9534.67,1.0,GBP,9534.67,ERP,AP Invoice,Synthetic AP Invoice - GL Account 6730,2026-09-24
TXN-0006648,DOC-20250821-008,2025-08-21,6650,CC120,P000,ENT01,REG01,GBP,3058.67,1.0,GBP,3058.67,ERP,AP Invoice,Synthetic AP Invoice - GL Account 6650,2026-09-24
TXN-0006649,DOC-20250821-009,2025-08-21,6330,CC310,P001,ENT01,REG02,GBP,7277.69,1.0,GBP,7277.69,ERP,AP Invoice,Synthetic AP Invoice - GL Account 6330,2026-09-24
TXN-0006650,DOC-20250821-010,2025-08-21,6320,CC310,P003,ENT01,REG01,GBP,12439.6,1.0,GBP,12439.6,ERP,Expense Journal,Synthetic Expense Journal - GL Account 6320,2026-09-24
TXN-0006651,DOC-20250821-011,2025-08-21,5100,CC330,P003,ENT02,REG03,EUR,18494.32,0.8658,GBP,16012.38,ERP,AP Invoice,Synthetic AP Invoice - GL Account 5100,2026-09-24
TXN-0006652,DOC-20250821-012,2025-08-21,6200,CC230,P000,ENT01,REG01,GBP,11464.45,1.0,GBP,11464.45,ERP,Expense Journal,Synthetic Expense Journal - GL Account 6200,2026-09-24
TXN-0006653,DOC-20250821-013,2025-08-21,4110,CC210,P002,ENT01,REG01,GBP,17540.69,1.0,GBP,17540.69,ERP,AR Invoice,Synthetic AR Invoice - GL Account 4110,2026-09-24
TXN-0006654,DOC-20250821-014,2025-08-21,6120,CC220,P000,ENT03,REG03,EUR,13455.67,0.8658,GBP,11649.92,ERP,AP Invoice,Synthetic AP Invoice - GL Account 6120,2026-09-24
TXN-0006655,DOC-20250821-015,2025-08-21,6630,CC120,P000,ENT02,REG02,EUR,9032.85,0.8658,GBP,7820.64,ERP,Expense Journal,Synthetic Expense Journal - GL Account 6630,2026-09-24
TXN-0006656,DOC-20250821-016,2025-08-21,6630,CC120,P000,ENT01,REG01,GBP,4454.33,1.0,GBP,4454.33,ERP,AP Invoice,Synthetic AP Invoice - GL Account 6630,2026-09-24
TXN-0006657,DOC-20250821-017,2025-08-21,5300,CC410,P003,ENT03,REG03,EUR,3029.27,0.8658,GBP,2622.74,ERP,Accrual Journal,Synthetic Accrual Journal - GL Account 5300,2026-09-24
TXN-0006658,DOC-20250821-018,2025-08-21,5110,CC310,P002,ENT01,REG01,GBP,15919.26,1.0,GBP,15919.26,ERP,AP Invoice,Synthetic AP Invoice - GL Account 5110,2026-09-24
TXN-0006659,DOC-20250821-019,2025-08-21,6630,CC120,P000,ENT01,REG01,GBP,5294.8,1.0,GBP,5294.8,ERP,Expense Journal,Synthetic Expense Journal - GL Account 6630,2026-09-24
TXN-0006660,DOC-20250821-020,2025-08-21,6120,CC220,P000,ENT01,REG01,GBP,3860.44,1.0,GBP,3860.44,ERP,AP Invoice,Synthetic AP Invoice - GL Account 6120,2026-09-24
TXN-0006661,DOC-20250821-021,2025-08-21,6320,CC310,P000,ENT02,REG02,EUR,11262.0,0.8658,GBP,9750.64,ERP,AP Invoice,Synthetic AP Invoice - GL Account 6320,2026-09-24
TXN-0006662,DOC-20250821-022,2025-08-21,6300,CC310,P002,ENT04,REG04,EUR,1020.85,0.8658,GBP,883.85,ERP,AP Invoice,Synthetic AP Invoice - GL Account 6300,2026-09-24
TXN-0006663,DOC-20250821-023,2025-08-21,4120,CC210,P003,ENT03,REG02,EUR,44584.65,0.8658,GBP,38601.39,ERP,AR Invoice,Synthetic AR Invoice - GL Account 4120,2026-09-24
TXN-0006664,DOC-20250821-024,2025-08-21,4900,CC110,P000,ENT02,REG02,EUR,29997.42,0.8658,GBP,25971.77,ERP,AR Invoice,Synthetic AR Invoice - GL Account 4900,2026-09-24
TXN-0006665,DOC-20250821-025,2025-08-21,6310,CC310,P003,ENT02,REG02,EUR,15243.96,0.8658,GBP,13198.22,ERP,AP Invoice,Synthetic AP Invoice - GL Account 6310,2026-09-24
TXN-0006666,DOC-20250821-026,2025-08-21,6420,CC330,P000,ENT04,REG02,EUR,5642.9,0.8658,GBP,4885.62,ERP,AP Invoice,Synthetic AP Invoice - GL Account 6420,2026-09-24
TXN-0006667,DOC-20250821-027,2025-08-21,6660,CC120,P000,ENT01,REG01,GBP,4244.29,1.0,GBP,4244.29,ERP,Payroll Journal,Synthetic Payroll Journal - GL Account 6660,2026-09-24
TXN-0006668,DOC-20250821-028,2025-08-21,6330,CC310,P002,ENT01,REG01,GBP,11859.41,1.0,GBP,11859.41,ERP,Payroll Journal,Synthetic Payroll Journal - GL Account 6330,2026-09-24
TXN-0006669,DOC-20250821-029,2025-08-21,6220,CC230,P002,ENT01,REG01,GBP,14101.33,1.0,GBP,14101.33,ERP,Payroll Journal,Synthetic Payroll Journal - GL Account 6220,2026-09-24
TXN-0006670,DOC-20250821-030,2025-08-21,5400,CC430,P004,ENT01,REG01,GBP,9692.24,1.0,GBP,9692.24,ERP,AP Invoice,Synthetic AP Invoice - GL Account 5400,2026-09-24
TXN-0006671,DOC-20250821-031,2025-08-21,4900,CC110,P000,ENT01,REG01,GBP,19224.16,1.0,GBP,19224.16,ERP,AR Invoice,Synthetic AR Invoice - GL Account 4900,2026-09-24
TXN-0006672,DOC-20250821-032,2025-08-21,6200,CC230,P000,ENT03,REG03,EUR,3763.71,0.8658,GBP,3258.62,ERP,AP Invoice,Synthetic AP Invoice - GL Account 6200,2026-09-24
TXN-0006673,DOC-20250821-033,2025-08-21,6660,CC120,P000,ENT03,REG03,EUR,17881.35,0.8658,GBP,15481.67,ERP,AP Invoice,Synthetic AP Invoice - GL Account 6660,2026-09-24
TXN-0006674,DOC-20250821-034,2025-08-21,6200,CC230,P000,ENT01,REG02,GBP,2037.45,1.0,GBP,2037.45,ERP,AP Invoice,Synthetic AP Invoice - GL Account 6200,2026-09-24
TXN-0006675,DOC-20250821-035,2025-08-21,5200,CC410,P001,ENT03,REG04,EUR,10865.59,0.8658,GBP,9407.43,ERP,Accrual Journal,Synthetic Accrual Journal - GL Account 5200,2026-09-24
TXN-0006676,DOC-20250821-036,2025-08-21,6210,CC230,P002,ENT03,REG03,EUR,5079.95,0.8658,GBP,4398.22,ERP,Expense Journal,Synthetic Expense Journal - GL Account 6210,2026-09-24
TXN-0006677,DOC-20250821-037,2025-08-21,6410,CC330,P000,ENT02,REG02,EUR,3254.48,0.8658,GBP,2817.73,ERP,AP Invoice,Synthetic AP Invoice - GL Account 6410,2026-09-24
TXN-0006678,DOC-20250821-038,2025-08-21,6660,CC120,P000,ENT04,REG04,EUR,10836.09,0.8658,GBP,9381.89,ERP,Expense Journal,Synthetic Expense Journal - GL Account 6660,2026-09-24
TXN-0006679,DOC-20250821-039,2025-08-21,6230,CC230,P003,ENT03,REG03,EUR,4845.33,0.8658,GBP,4195.09,ERP,Expense Journal,Synthetic Expense Journal - GL Account 6230,2026-09-24
TXN-0006680,DOC-20250821-040,2025-08-21,4400,CC430,P004,ENT01,REG01,GBP,21895.54,1.0,GBP,21895.54,ERP,Revenue Journal,Synthetic Revenue Journal - GL Account 4400,2026-09-24
TXN-0006681,DOC-20250822-001,2025-08-22,6230,CC230,P002,ENT01,REG03,GBP,11738.35,1.0,GBP,11738.35,ERP,AP Invoice,Synthetic AP Invoice - GL Account 6230,2026-09-24
TXN-0006682,DOC-20250822-002,2025-08-22,4400,CC430,P004,ENT03,REG03,EUR,38211.02,0.8658,GBP,33083.1,ERP,Revenue Journal,Synthetic Revenue Journal - GL Account 4400,2026-09-24
TXN-0006683,DOC-20250822-003,2025-08-22,6630,CC120,P000,ENT02,REG02,EUR,11436.3,0.8658,GBP,9901.55,ERP,Expense Journal,Synthetic Expense Journal - GL Account 6630,2026-09-24
TXN-0006684,DOC-20250822-004,2025-08-22,6730,CC130,P000,ENT01,REG02,GBP,12634.88,1.0,GBP,12634.88,ERP,AP Invoice,Synthetic AP Invoice - GL Account 6730,2026-09-24
TXN-0006685,DOC-20250822-005,2025-08-22,6300,CC310,P000,ENT01,REG01,GBP,6263.07,1.0,GBP,6263.07,ERP,Payroll Journal,Synthetic Payroll Journal - GL Account 6300,2026-09-24
TXN-0006686,DOC-20250822-006,2025-08-22,6230,CC230,P000,ENT03,REG03,EUR,1436.3,0.8658,GBP,1243.55,ERP,Expense Journal,Synthetic Expense Journal - GL Account 6230,2026-09-24
TXN-0006687,DOC-20250822-007,2025-08-22,4100,CC220,P001,ENT02,REG02,EUR,36489.52,0.8658,GBP,31592.63,ERP,Revenue Journal,Synthetic Revenue Journal - GL Account 4100,2026-09-24
TXN-0006688,DOC-20250822-008,2025-08-22,6420,CC330,P000,ENT04,REG04,EUR,15243.83,0.8658,GBP,13198.11,ERP,Payroll Journal,Synthetic Payroll Journal - GL Account 6420,2026-09-24
TXN-0006689,DOC-20250822-009,2025-08-22,4120,CC220,P003,ENT02,REG02,EUR,27130.64,0.8658,GBP,23489.71,ERP,AR Invoice,Synthetic AR Invoice - GL Account 4120,2026-09-24
TXN-0006690,DOC-20250822-010,2025-08-22,4120,CC210,P003,ENT03,REG03,EUR,18047.78,0.8658,GBP,15625.77,ERP,AR Invoice,Synthetic AR Invoice - GL Account 4120,2026-09-24
TXN-0006691,DOC-20250822-011,2025-08-22,6220,CC230,P003,ENT02,REG02,EUR,15146.6,0.8658,GBP,13113.93,ERP,AP Invoice,Synthetic AP Invoice - GL Account 6220,2026-09-24
TXN-0006692,DOC-20250822-012,2025-08-22,4300,CC420,P004,ENT04,REG04,EUR,22047.01,0.8658,GBP,19088.3,ERP,AR Invoice,Synthetic AR Invoice - GL Account 4300,2026-09-24
TXN-0006693,DOC-20250822-013,2025-08-22,6230,CC230,P000,ENT01,REG01,GBP,14756.75,1.0,GBP,14756.75,ERP,AP Invoice,Synthetic AP Invoice - GL Account 6230,2026-09-24
TXN-0006694,DOC-20250822-014,2025-08-22,5400,CC420,P004,ENT01,REG01,GBP,4944.98,1.0,GBP,4944.98,ERP,Accrual Journal,Synthetic Accrual Journal - GL Account 5400,2026-09-24
TXN-0006695,DOC-20250822-015,2025-08-22,5400,CC420,P004,ENT03,REG03,EUR,17302.41,0.8658,GBP,14980.43,ERP,AP Invoice,Synthetic AP Invoice - GL Account 5400,2026-09-24
TXN-0006696,DOC-20250822-016,2025-08-22,4900,CC110,P000,ENT03,REG03,EUR,36048.2,0.8658,GBP,31210.53,ERP,Revenue Journal,Synthetic Revenue Journal - GL Account 4900,2026-09-24
TXN-0006697,DOC-20250822-017,2025-08-22,6410,CC330,P000,ENT01,REG01,GBP,4969.1,1.0,GBP,4969.1,ERP,Expense Journal,Synthetic Expense Journal - GL Account 6410,2026-09-24
TXN-0006698,DOC-20250822-018,2025-08-22,4200,CC210,P003,ENT01,REG01,GBP,42977.6,1.0,GBP,42977.6,ERP,AR Invoice,Synthetic AR Invoice - GL Account 4200,2026-09-24
TXN-0006699,DOC-20250822-019,2025-08-22,4400,CC430,P004,ENT02,REG02,EUR,35986.95,0.8658,GBP,31157.5,ERP,AR Invoice,Synthetic AR Invoice - GL Account 4400,2026-09-24
TXN-0006700,DOC-20250822-020,2025-08-22,6220,CC230,P002,ENT01,REG01,GBP,3446.31,1.0,GBP,3446.31,ERP,Payroll Journal,Synthetic Payroll Journal - GL Account 6220,2026-09-24
TXN-0006701,DOC-20250822-021,2025-08-22,5110,CC420,P003,ENT01,REG01,GBP,6693.11,1.0,GBP,6693.11,ERP,AP Invoice,Synthetic AP Invoice - GL Account 5110,2026-09-24
TXN-0006702,DOC-20250822-022,2025-08-22,4200,CC210,P003,ENT01,REG01,GBP,33671.82,1.0,GBP,33671.82,ERP,AR Invoice,Synthetic AR Invoice - GL Account 4200,2026-09-24
TXN-0006703,DOC-20250822-023,2025-08-22,6700,CC130,P000,ENT03,REG02,EUR,10545.99,0.8658,GBP,9130.72,ERP,Payroll Journal,Synthetic Payroll Journal - GL Account 6700,2026-09-24
TXN-0006704,DOC-20250822-024,2025-08-22,6120,CC210,P000,ENT02,REG02,EUR,5045.25,0.8658,GBP,4368.18,ERP,Expense Journal,Synthetic Expense Journal - GL Account 6120,2026-09-24
TXN-0006705,DOC-20250822-025,2025-08-22,4200,CC210,P003,ENT01,REG01,GBP,16394.98,1.0,GBP,16394.98,ERP,Revenue Journal,Synthetic Revenue Journal - GL Account 4200,2026-09-24
TXN-0006706,DOC-20250822-026,2025-08-22,6420,CC330,P000,ENT01,REG01,GBP,12238.48,1.0,GBP,12238.48,ERP,Payroll Journal,Synthetic Payroll Journal - GL Account 6420,2026-09-24
TXN-0006707,DOC-20250822-027,2025-08-22,6740,CC130,P000,ENT01,REG03,GBP,1285.8,1.0,GBP,1285.8,ERP,Expense Journal,Synthetic Expense Journal - GL Account 6740,2026-09-24
TXN-0006708,DOC-20250822-028,2025-08-22,6640,CC110,P000,ENT02,REG01,EUR,5610.35,0.8658,GBP,4857.44,ERP,AP Invoice,Synthetic AP Invoice - GL Account 6640,2026-09-24
TXN-0006709,DOC-20250822-029,2025-08-22,6640,CC110,P000,ENT04,REG04,EUR,10108.32,0.8658,GBP,8751.78,ERP,AP Invoice,Synthetic AP Invoice - GL Account 6640,2026-09-24
TXN-0006710,DOC-20250822-030,2025-08-22,6410,CC330,P000,ENT01,REG01,GBP,7039.51,1.0,GBP,7039.51,ERP,AP Invoice,Synthetic AP Invoice - GL Account 6410,2026-09-24
TXN-0006711,DOC-20250822-031,2025-08-22,6700,CC130,P000,ENT01,REG01,GBP,14616.74,1.0,GBP,14616.74,ERP,Payroll Journal,Synthetic Payroll Journal - GL Account 6700,2026-09-24
TXN-0006712,DOC-20250822-032,2025-08-22,6700,CC130,P000,ENT02,REG02,EUR,13600.02,0.8658,GBP,11774.9,ERP,Expense Journal,Synthetic Expense Journal - GL Account 6700,2026-09-24
TXN-0006713,DOC-20250822-033,2025-08-22,4300,CC420,P004,ENT01,REG01,GBP,41025.53,1.0,GBP,41025.53,ERP,Revenue Journal,Synthetic Revenue Journal - GL Account 4300,2026-09-24
TXN-0006714,DOC-20250822-034,2025-08-22,5110,CC310,P004,ENT01,REG02,GBP,13472.88,1.0,GBP,13472.88,ERP,Accrual Journal,Synthetic Accrual Journal - GL Account 5110,2026-09-24
TXN-0006715,DOC-20250822-035,2025-08-22,6610,CC120,P000,ENT01,REG01,GBP,15356.43,1.0,GBP,15356.43,ERP,Payroll Journal,Synthetic Payroll Journal - GL Account 6610,2026-09-24
TXN-0006716,DOC-20250822-036,2025-08-22,6630,CC120,P000,ENT01,REG01,GBP,9182.95,1.0,GBP,9182.95,ERP,AP Invoice,Synthetic AP Invoice - GL Account 6630,2026-09-24
TXN-0006717,DOC-20250822-037,2025-08-22,5100,CC310,P003,ENT04,REG03,EUR,5381.79,0.8658,GBP,4659.55,ERP,AP Invoice,Synthetic AP Invoice - GL Account 5100,2026-09-24
TXN-0006718,DOC-20250822-038,2025-08-22,5300,CC410,P003,ENT03,REG01,EUR,17217.54,0.8658,GBP,14906.95,ERP,Accrual Journal,Synthetic Accrual Journal - GL Account 5300,2026-09-24
TXN-0006719,DOC-20250822-039,2025-08-22,4900,CC110,P000,ENT04,REG04,EUR,12422.52,0.8658,GBP,10755.42,ERP,Revenue Journal,Synthetic Revenue Journal - GL Account 4900,2026-09-24
TXN-0006720,DOC-20250822-040,2025-08-22,4110,CC210,P002,ENT03,REG03,EUR,25310.7,0.8658,GBP,21914.0,ERP,Revenue Journal,Synthetic Revenue Journal - GL Account 4110,2026-09-24
TXN-0006721,DOC-20250825-001,2025-08-25,6220,CC230,P001,ENT04,REG03,EUR,8166.99,0.8658,GBP,7070.98,ERP,AP Invoice,Synthetic AP Invoice - GL Account 6220,2026-09-24
TXN-0006722,DOC-20250825-002,2025-08-25,6640,CC110,P000,ENT01,REG01,GBP,4391.32,1.0,GBP,4391.32,ERP,AP Invoice,Synthetic AP Invoice - GL Account 6640,2026-09-24
TXN-0006723,DOC-20250825-003,2025-08-25,4110,CC220,P002,ENT01,REG01,GBP,37204.93,1.0,GBP,37204.93,ERP,AR Invoice,Synthetic AR Invoice - GL Account 4110,2026-09-24
TXN-0006724,DOC-20250825-004,2025-08-25,6200,CC230,P000,ENT03,REG03,EUR,9083.58,0.8658,GBP,7864.56,ERP,Payroll Journal,Synthetic Payroll Journal - GL Account 6200,2026-09-24
TXN-0006725,DOC-20250825-005,2025-08-25,6640,CC110,P000,ENT01,REG01,GBP,1755.23,1.0,GBP,1755.23,ERP,Expense Journal,Synthetic Expense Journal - GL Account 6640,2026-09-24
TXN-0006726,DOC-20250825-006,2025-08-25,4300,CC420,P004,ENT02,REG02,EUR,7830.53,0.8658,GBP,6779.67,ERP,Revenue Journal,Synthetic Revenue Journal - GL Account 4300,2026-09-24
